sample_index,mean_longitude_deg_0,period_days_0,k_0,h_0,inclination_deg_0,longitude_of_ascending_node_deg_0,mass_planet_star_ratio_0,radius_planet_star_ratio_0,mean_longitude_deg_1,period_days_1,k_1,h_1,inclination_deg_1,longitude_of_ascending_node_deg_1,mass_planet_star_ratio_1,radius_planet_star_ratio_1,mean_longitude_deg_2,period_days_2,k_2,h_2,inclination_deg_2,longitude_of_ascending_node_deg_2,mass_planet_star_ratio_2,radius_planet_star_ratio_2,mass_star_m_sun,radius_star_r_sun,BJD2454900+dt
1191.0,54.0,45.153736636787606,-0.025017015901483,-0.0291655201843575,90.0,0.0,6.266429512414757e-06,0.07414,212.9256854261217,85.31129700887105,0.0148429591328335,-0.0024151993298983,90.0,0.0,1.271566927911396e-05,0.094,289.3002558266342,130.18681049943896,0.0076331688562409,-0.0004916158358873,90.0,0.0,2.204482558910227e-05,0.10141,1.04,0.94,87.22850762800591
1192.0,54.0,45.15395050740037,-0.0294134124819595,-0.0541829457131462,90.0,0.0,1.1520275508464948e-05,0.07414,212.9656714712881,85.31089940052497,0.0116377274821489,-0.0158799985329095,90.0,0.0,9.550256481303232e-06,0.094,289.4122931486241,130.18495422077362,0.0048054071673432,-0.0129614290531125,90.0,0.0,2.2266715072214654e-05,0.10141,1.04,0.94,87.15488346738178
1193.0,53.99999999999994,45.15347367250151,-0.0445195745906538,-0.0490150713785904,90.0,0.0,3.614034932358503e-07,0.07414,211.1566959442249,85.31217913518473,0.0194141541481351,-0.0027233482134415,90.0,0.0,1.005884340603013e-05,0.094,287.8698581682631,130.18767187770283,0.0129628062573825,-0.0031994375177775,90.0,0.0,1.2482016572140992e-05,0.10141,1.04,0.94,86.93210330861449
1194.0,54.00000000000006,45.15352001415841,-0.0449627661656113,-0.0731668432294769,90.0,0.0,9.110199142606117e-06,0.07414,209.17238341603843,85.31608414251207,0.0360598067787162,-0.0149453616642191,90.0,0.0,8.007038893933177e-06,0.094,286.5977337838229,130.1842196484477,0.0233754590246643,-0.0136879983957078,90.0,0.0,1.257868226587106e-05,0.10141,1.04,0.94,86.91343323353202
1195.0,53.99999999999994,45.154116543712014,-0.025544599946372,-0.0587068395278833,90.0,0.0,8.102249622544887e-06,0.07414,213.76410170849792,85.31255775614628,0.0070037685263972,-0.0246064041782773,90.0,0.0,1.0187720481725942e-05,0.094,289.9151204495914,130.18540711439758,0.0017999130749286,-0.0187554025810074,90.0,0.0,1.6067359366455258e-05,0.10141,1.04,0.94,87.2118362113298
1196.0,53.99999999999994,45.154301382668464,-0.0267146384549386,-0.063583354690601,90.0,0.0,1.272503651538804e-05,0.07414,214.50176442554132,85.31359610467861,0.0004914945028728,-0.0015247099803173,90.0,0.0,9.471667569117405e-06,0.094,290.5716944900321,130.18483452427114,-0.0043327877946551,-0.0004294383438584,90.0,0.0,1.4190462720063937e-05,0.10141,1.04,0.94,87.19363911147897
1197.0,54.0,45.15377756385988,-0.0135118640995443,-0.0357281796503277,90.0,0.0,2.468606036808748e-06,0.07414,211.01862894200084,85.3117650990845,0.0367292929768903,-0.0277921015603736,90.0,0.0,1.1923603402457497e-05,0.094,287.7479875310112,130.1855263803848,0.024786381895819,-0.0210121455233084,90.0,0.0,2.244242211654172e-05,0.10141,1.04,0.94,87.39516402884506
1198.0,54.0,45.15390796122434,-0.0355881270312058,-0.0524143525815704,90.0,0.0,8.875519891886222e-06,0.07414,213.01163003187796,85.31480753270405,0.0083619028308133,-0.0023545529101004,90.0,0.0,1.0293108957772866e-05,0.094,289.63340819393017,130.1848944884538,0.000728367661424,-0.0008583185783209,90.0,0.0,1.1416027160936547e-05,0.10141,1.04,0.94,87.06423827386847
1199.0,54.00000000000006,45.15372980110463,-0.0407569852162546,-0.0509817812418982,90.0,0.0,3.659021237988526e-06,0.07414,213.23817026239644,85.31065142599994,0.0032192015045338,-0.007246188542738,90.0,0.0,9.796861236548753e-06,0.094,289.5367328930541,130.18620896424298,-0.0003060148681957,-0.0052089752769615,90.0,0.0,2.051370390464128e-05,0.10141,1.04,0.94,86.98695047387639
1200.0,54.0,45.154068340282,-0.0303489914502128,-0.0425671343264452,90.0,0.0,6.992542732153253e-06,0.07414,214.2887210886517,85.31282478551257,0.0001516055663238,0.0002750564965941,90.0,0.0,1.1133829489992166e-05,0.094,290.44542702573506,130.18620395656328,-0.0043901806344209,0.0016897879610288,90.0,0.0,1.5128232642453351e-05,0.10141,1.04,0.94,87.14531790458099
1201.0,53.99999999999994,45.15433603505864,-0.0143420219867056,-0.0502499505395353,90.0,0.0,5.820132704280118e-06,0.07414,213.53938649926684,85.3119695684545,0.0150102846814863,-0.0265968503278779,90.0,0.0,1.1066928067944176e-05,0.094,289.6497163924825,130.18710173893533,0.0081611894464318,-0.0217168405157177,90.0,0.0,1.4652027885559252e-05,0.10141,1.04,0.94,87.38113665055529
1202.0,54.0,45.15381567018407,-0.0245344590476416,-0.0417136278300776,90.0,0.0,5.073372015107584e-06,0.07414,212.81235520112972,85.31238437541103,0.0160266936731413,-0.0100331119760755,90.0,0.0,1.222737791753951e-05,0.094,289.2179194582077,130.18659865659885,0.0083705514124831,-0.0070152526685016,90.0,0.0,1.831740917743799e-05,0.10141,1.04,0.94,87.23196277560295
1203.0,54.0,45.154154638106256,-0.0179955322786095,-0.0643578399408565,90.0,0.0,2.7040026846697564e-06,0.07414,211.4287958781769,85.31196404225456,0.0306551638139484,-0.0359967051930566,90.0,0.0,9.066699319544983e-06,0.094,287.59565750352374,130.18756476899554,0.0242351951221259,-0.031099577505877,90.0,0.0,1.1693451573124832e-05,0.10141,1.04,0.94,87.32272181044107
1204.0,54.0,45.15366113340077,-0.0409630350535365,-0.0519713784947477,90.0,0.0,1.255982648918658e-06,0.07414,212.98167801202112,85.3098917392465,0.0053339413955868,-0.0056635210534179,90.0,0.0,1.0122372397340587e-05,0.094,289.2028257912066,130.1876378852485,0.0025845498345868,-0.0046310993595895,90.0,0.0,1.8931679575309592e-05,0.10141,1.04,0.94,86.98448016018344
1205.0,54.0,45.15428741329829,-0.013233852848221,-0.0268984058999297,90.0,0.0,1.281748321444096e-05,0.07414,213.8016843659153,85.31274602486334,0.0137896779342977,-0.0114040766636512,90.0,0.0,1.2459215050242012e-05,0.094,289.9131257391239,130.18443412064468,0.0063382153920292,-0.0058492505899465,90.0,0.0,1.9437730984666908e-05,0.10141,1.04,0.94,87.40039228491645
1206.0,54.0,45.153692021838175,-0.0304630909235338,-0.0545054422571718,90.0,0.0,9.887492496508238e-06,0.07414,211.99682871132435,85.3156078610527,0.0198945017447415,-0.015832181057929,90.0,0.0,1.0915052530005947e-05,0.094,288.99883853783865,130.18315016405188,0.0079909892458524,-0.0110844669883156,90.0,0.0,1.835393144567528e-05,0.10141,1.04,0.94,87.13934671476048
1207.0,54.0,45.15375626593002,-0.0238805811030265,-0.0277185101093205,90.0,0.0,2.100592833465485e-05,0.07414,213.39510142356647,85.31402440470909,0.0119830690327397,-0.0023844027116126,90.0,0.0,1.381610364101722e-05,0.094,289.7761590148723,130.1849461249764,0.0038702261555165,0.0005852242057029,90.0,0.0,2.1888265982773507e-05,0.10141,1.04,0.94,87.24552118410153
1208.0,54.00000000000006,45.15394961881872,-0.0316674903493235,-0.0291142301166668,90.0,0.0,1.3571127468468966e-05,0.07414,214.1118501713855,85.31252102461407,0.0011692370430616,0.0109572112668778,90.0,0.0,1.1217935645432943e-05,0.094,290.4441166277981,130.18581450428383,-0.0047466799879128,0.0099267002521841,90.0,0.0,1.9993964842876326e-05,0.10141,1.04,0.94,87.13003160715787
1209.0,54.0,45.15353704689832,-0.0185955312601796,-0.011558149135835,90.0,0.0,1.6714932209431372e-05,0.07414,211.21724664339985,85.31582084842032,0.0341234719653032,0.0060014562363376,90.0,0.0,1.3821394111690449e-05,0.094,287.8803206558529,130.18581071419788,0.0225082468368604,0.0062000115842313,90.0,0.0,1.5832221006044317e-05,0.10141,1.04,0.94,87.32563789830866
1210.0,53.99999999999994,45.15420418944053,-0.0218913165167669,-0.0177485428329615,90.0,0.0,4.550358486246361e-06,0.07414,215.36965264696067,85.30900700394118,-0.0048492902214135,0.0167263739239315,90.0,0.0,1.3642393360966835e-05,0.094,291.0226698024304,130.1904293662143,-0.0062397651892223,0.0139432566474761,90.0,0.0,2.1381857373901236e-05,0.10141,1.04,0.94,87.27755356338645
1211.0,54.0,45.15365442844611,-0.0204941196681997,-0.035306827989949,90.0,0.0,3.845824549026884e-06,0.07414,210.4475252411149,85.31124759030652,0.0380431172638536,-0.0242697058678347,90.0,0.0,1.1209238589761013e-05,0.094,287.10348061343626,130.1877098941394,0.0279525737686959,-0.0204943755429326,90.0,0.0,1.7214220003372563e-05,0.10141,1.04,0.94,87.29177654774423
1212.0,54.0,45.15419474929289,-0.0141982584615039,-0.0431595765375155,90.0,0.0,6.437944335110087e-06,0.07414,212.81281526855307,85.31105457686428,0.0210985553453923,-0.0295563915854739,90.0,0.0,1.085517875859337e-05,0.094,289.12997523562194,130.18552709711875,0.0126047458998784,-0.0232561281346144,90.0,0.0,2.110232174212388e-05,0.10141,1.04,0.94,87.38372356832471
1213.0,54.0,45.15433972060693,-0.0167221392760728,-0.0390458863602689,90.0,0.0,1.1739263720406477e-05,0.07414,214.61165890575836,85.31103160843236,0.0048394166621827,-0.0041205940355205,90.0,0.0,1.150261946165859e-05,0.094,290.4578020583744,130.18638030615435,0.0004016496620653,-0.0019650610699872,90.0,0.0,1.948997711880931e-05,0.10141,1.04,0.94,87.34762563513274
1214.0,53.99999999999994,45.15407864283824,-0.0248847610018247,-0.0310186522952377,90.0,0.0,1.5293884085010814e-05,0.07414,214.50310632572936,85.31035569243377,0.001335317682075,-0.0034462772807354,90.0,0.0,1.267239129919776e-05,0.094,290.3622809525976,130.1877009317642,-0.0016205664664445,-0.0015648550305507,90.0,0.0,2.132801061353669e-05,0.10141,1.04,0.94,87.22854655625146
1215.0,54.0,45.15349285126759,-0.0464760724326432,-0.0497895589400708,90.0,0.0,3.718356099173734e-06,0.07414,210.12062656984625,85.31047666334307,0.0270349703806815,-0.0090923336247806,90.0,0.0,8.3593087209693e-06,0.094,286.61399902738435,130.18751944805746,0.023062652567289,-0.0090214120611215,90.0,0.0,1.5641980409183604e-05,0.10141,1.04,0.94,86.90130984047613
1216.0,54.0,45.15382281557919,-0.0397876493947767,-0.0289266164783883,90.0,0.0,4.286775860794548e-06,0.07414,213.78965102081656,85.31055282032281,-0.0007617562879579,0.0035020036821868,90.0,0.0,1.0332802527067176e-05,0.094,289.9408254747478,130.18702463216388,-0.0032267266247983,0.003674942176307,90.0,0.0,1.92425182963203e-05,0.10141,1.04,0.94,87.01097688634192
1217.0,53.99999999999994,45.15395446943454,-0.0181393128163548,-0.0561356645973649,90.0,0.0,7.431061627918639e-06,0.07414,211.6232331733088,85.30995360903461,0.0293487365110006,-0.0150064672765695,90.0,0.0,9.328464531808274e-06,0.094,287.9453776136665,130.18574348514298,0.0215409144388709,-0.0125059288361937,90.0,0.0,2.150557413707831e-05,0.10141,1.04,0.94,87.32395698638406
1218.0,54.0,45.154136337079926,-0.0160286888824943,-0.0425974515373358,90.0,0.0,7.679287725809369e-06,0.07414,211.9680246369938,85.31468613556713,0.027004002881427,-0.0615181367244452,90.0,0.0,1.2723267140501838e-05,0.094,288.75730853956964,130.18311176205322,0.0148379008664814,-0.0467487754893619,90.0,0.0,1.6527639044024552e-05,0.10141,1.04,0.94,87.35665484921873
1219.0,53.99999999999994,45.15410188355485,-0.014395230434346,-0.0215603886379462,90.0,0.0,7.956377300891384e-06,0.07414,214.01518956767453,85.30962589910882,0.0110849997882125,0.0003449216148586,90.0,0.0,1.3842328060237015e-05,0.094,290.08073903722567,130.18701926413394,0.0045846391788656,0.002056487809142,90.0,0.0,2.977306025576188e-05,0.10141,1.04,0.94,87.38451164916124
1220.0,54.0,45.1539749963541,-0.026734207108539,-0.0415279449657992,90.0,0.0,5.49627084394119e-06,0.07414,213.30065409081564,85.3128920233241,0.0106200296106528,-0.0123190042390794,90.0,0.0,1.1204047175015637e-05,0.094,289.6339533138035,130.1860375583143,0.0039606596321895,-0.0086335281798441,90.0,0.0,1.6990794899814593e-05,0.10141,1.04,0.94,87.19875757256223
1221.0,53.99999999999994,45.153580380099314,-0.0281381994798045,-0.057735552284505,90.0,0.0,4.724728716983406e-06,0.07414,210.31175625960532,85.31093871951292,0.0344759888000245,-0.0380922884185924,90.0,0.0,9.529784911262085e-06,0.094,287.0003762528633,130.18583869606078,0.0257362030301463,-0.0309807382377797,90.0,0.0,2.10938146152426e-05,0.10141,1.04,0.94,87.17241145760764
1222.0,53.99999999999994,45.15388618876793,-0.0336928055732677,-0.0678087956195202,90.0,0.0,6.596421557673342e-06,0.07414,210.56899979509527,85.31305040467643,0.030065018640285,-0.0155414843022696,90.0,0.0,8.109488896860881e-06,0.094,287.1978475364125,130.18615272421974,0.022301743765572,-0.015009895354894,90.0,0.0,1.2980271754947036e-05,0.10141,1.04,0.94,87.08538599735178
1223.0,53.99999999999994,45.153972411793234,-0.0273611408072033,-0.0379602761127798,90.0,0.0,5.195612397631072e-06,0.07414,214.42916825821143,85.31193804762277,0.0005294798693866,4.917232264759841e-05,90.0,0.0,1.267073814331259e-05,0.094,290.6497498534425,130.18699325524358,-0.0050477104381679,0.0012448653584754,90.0,0.0,1.925663754477104e-05,0.10141,1.04,0.94,87.1915942616843
1224.0,54.0,45.15351866793453,-0.0145109012029827,-0.0373808498587735,90.0,0.0,7.661428956921575e-06,0.07414,209.41466698324692,85.31347871578748,0.0512833347932878,-0.0027185613591707,90.0,0.0,1.0652326503002736e-05,0.094,286.30918207781247,130.18465452114586,0.0373886670154885,-0.0012806683357716,90.0,0.0,2.064789148735921e-05,0.10141,1.04,0.94,87.3822769388791
1225.0,53.99999999999994,45.153406045353336,-0.0282760059271474,-0.0445358116236601,90.0,0.0,6.909276247620739e-06,0.07414,210.8763833713122,85.31329565931632,0.0303345825836051,-0.024754485706386,90.0,0.0,1.1391053025210651e-05,0.094,287.7744111396101,130.18485135540078,0.0193597093236609,-0.0186849957673557,90.0,0.0,2.118941652312641e-05,0.10141,1.04,0.94,87.17559244667446
1226.0,53.99999999999994,45.15386382703007,-0.0262357933710319,-0.0304358477846626,90.0,0.0,1.658774455624088e-05,0.07414,214.0718959354302,85.3137335588881,0.0046837402903158,0.00277906954423,90.0,0.0,1.390912617865922e-05,0.094,290.3575751922918,130.18601087366343,-0.0020355733754163,0.0045506676025827,90.0,0.0,1.7433476746199163e-05,0.10141,1.04,0.94,87.21072418722311
1227.0,54.0,45.15426120720521,-0.0245783168007353,-0.0505075865956429,90.0,0.0,1.104430413838706e-05,0.07414,214.35467437739348,85.31170564606522,0.0025377065856536,-0.0058966013037982,90.0,0.0,1.012840031314302e-05,0.094,290.399605198593,130.18593945469948,-0.0019643750218299,-0.0043108741932792,90.0,0.0,1.6411537332910628e-05,0.10141,1.04,0.94,87.22817904014572
1228.0,54.0,45.15436915782583,-0.0256118848109344,-0.064949654416066,90.0,0.0,6.361336566812768e-06,0.07414,215.15129708529776,85.31223771973633,-0.0049053705868755,-0.0245679896534197,90.0,0.0,9.035527183748804e-06,0.094,291.13808377108245,130.18440368088926,-0.0088592308646093,-0.0185489333237118,90.0,0.0,1.8068631675011398e-05,0.10141,1.04,0.94,87.20784493035333
1229.0,54.0,45.15422474922548,-0.0182679251772636,-0.0297740052731854,90.0,0.0,7.260544230907206e-06,0.07414,214.7848324359349,85.31249997908455,0.0024668610994053,-0.0109188974396478,90.0,0.0,1.3425542266346082e-05,0.094,290.88628021133326,130.18616067025914,-0.0038504782785205,-0.0064644171614314,90.0,0.0,1.8771751170368912e-05,0.10141,1.04,0.94,87.32634244755066
1230.0,53.99999999999994,45.15417271082707,-0.0333340039593919,-0.0493584475234768,90.0,0.0,7.73630238698569e-06,0.07414,213.95620370138383,85.31122274397389,0.0011395654960181,0.000179828561238,90.0,0.0,9.312503546597206e-06,0.094,289.9516324760818,130.1876318421362,-0.0011639310758026,-0.0013205156843318,90.0,0.0,1.3991410189235507e-05,0.10141,1.04,0.94,87.09797142152004
1231.0,54.0,45.15388450016799,-0.0169507021699436,-0.0407033149552265,90.0,0.0,5.399599438977655e-06,0.07414,212.06511850280785,85.3113369169731,0.0265138364949074,-0.0129193161189823,90.0,0.0,1.1987097478438813e-05,0.094,288.222203023861,130.18832172621734,0.0197563732972795,-0.0100173092004167,90.0,0.0,1.7653500889422362e-05,0.10141,1.04,0.94,87.34502825695263
1232.0,54.00000000000006,45.15359870910805,-0.0203257222216354,-0.026408744898843,90.0,0.0,7.371235669742335e-06,0.07414,211.61347699537052,85.31013442799376,0.0285463443626012,-0.0101916394884364,90.0,0.0,1.2227234995202302e-05,0.094,287.9640214994,130.18659580158425,0.0208360605664636,-0.006639330435659,90.0,0.0,2.693143343703648e-05,0.10141,1.04,0.94,87.29772450601857
1233.0,54.0,45.15400380436676,-0.0291446259388633,-0.0446289575094959,90.0,0.0,5.150677134442508e-06,0.07414,214.2949461957644,85.30825301002517,0.0004037796930789,0.0020520390599232,90.0,0.0,1.0409787412108111e-05,0.094,290.10594062689086,130.1876713574146,-0.000980321407977,0.0021199447060773,90.0,0.0,2.4204530635035963e-05,0.10141,1.04,0.94,87.16260534710145
1234.0,53.99999999999994,45.15386123144815,-0.0262400379572523,-0.0303964294065099,90.0,0.0,9.626492089107691e-06,0.07414,213.8240986108497,85.31278272845307,0.0064991218399437,-0.0021459148655086,90.0,0.0,1.3295154502234222e-05,0.094,290.1782595516337,130.1860473041496,-0.0005228088707772,0.0002055717179691,90.0,0.0,1.9443768341990533e-05,0.10141,1.04,0.94,87.20962602858413
1235.0,54.0,45.15359746696391,-0.043012270311395,-0.0549804278959891,90.0,0.0,4.828802446383897e-06,0.07414,213.0201952013801,85.31323641734305,0.0040357671130297,-0.0057063062826083,90.0,0.0,1.0616555138034332e-05,0.094,289.6632020264545,130.18594718388547,-0.0022031936190705,-0.0041223242551006,90.0,0.0,1.6271011975737517e-05,0.10141,1.04,0.94,86.9525242169117
1236.0,54.0,45.15392732498199,-0.0274905631813532,-0.043576212575765,90.0,0.0,1.3625207663694216e-05,0.07414,213.0918266183544,85.31183526704405,0.0117671481625041,-0.0328313335024426,90.0,0.0,1.064796467000118e-05,0.094,289.53297474303054,130.18447486351442,0.0044828773833614,-0.0253580694565417,90.0,0.0,2.4043383071635183e-05,0.10141,1.04,0.94,87.18636677646548
1237.0,54.0,45.15365138236007,-0.039899251947504,-0.0433556476552305,90.0,0.0,6.424626299434042e-07,0.07414,213.4029304859205,85.30883141275716,0.0021885657306514,-0.0005419730590904,90.0,0.0,1.0989092308854932e-05,0.094,289.548334259894,130.1883415394588,5.055211997655011e-05,-0.0001259704420886,90.0,0.0,2.1435018706158632e-05,0.10141,1.04,0.94,87.00367701928785
1238.0,53.99999999999994,45.153678516950976,-0.0437019437871801,-0.0375398820449407,90.0,0.0,1.1008023765418797e-05,0.07414,212.6641565725421,85.31393131371064,0.0071600491337134,0.001442749189812,90.0,0.0,9.50227370625942e-06,0.094,289.47647785588464,130.1852633996089,-0.0006149416259738,0.0004575928878774,90.0,0.0,1.6485955151145997e-05,0.10141,1.04,0.94,86.949878348606
1239.0,54.0,45.15363977186994,-0.0258583806551718,-0.0553309934824974,90.0,0.0,6.699403933640833e-06,0.07414,209.47897228337223,85.3160826353565,0.0440309006579735,-0.0141243795514649,90.0,0.0,9.272474410351529e-06,0.094,286.9754321280686,130.18200528424808,0.0271452360432658,-0.0099082968560136,90.0,0.0,1.539508644281413e-05,0.10141,1.04,0.94,87.2075768235249
1240.0,54.0,45.1538052697066,-0.0278597233894121,-0.0474956522103289,90.0,0.0,7.193817311194724e-06,0.07414,210.7456311039556,85.31325764814115,0.0322728335761173,-0.001759841511707,90.0,0.0,9.09160830798442e-06,0.094,287.6571107827951,130.18416053253284,0.0207598970939415,-0.0012428377728534,90.0,0.0,1.7504806508920893e-05,0.10141,1.04,0.94,87.18067974590674
1241.0,54.00000000000006,45.15339024995021,-0.0306489383054757,-0.027926281864848,90.0,0.0,6.883328696408007e-06,0.07414,212.9765995835424,85.31098170215024,0.0114143391615489,0.0023072157260602,90.0,0.0,1.3696518445771667e-05,0.094,289.3563231539686,130.1868152321909,0.0051408094962214,0.0041255428606552,90.0,0.0,2.850921404938752e-05,0.10141,1.04,0.94,87.14641599872539
1242.0,53.99999999999994,45.15412240477811,-0.0229166948925828,-0.0256533258088115,90.0,0.0,1.1567108243651075e-05,0.07414,214.2548302841074,85.31168916182115,0.0046460234968891,-0.0010714337921178,90.0,0.0,1.3169137010427769e-05,0.094,290.2690692494726,130.18843987715044,-1.2026747469128106e-07,-3.596923004460753e-08,90.0,0.0,1.7840569551697494e-05,0.10141,1.04,0.94,87.26009024569542
1243.0,54.00000000000006,45.15353813143241,-0.0328106748587488,-0.0660549921110095,90.0,0.0,4.162431506044123e-06,0.07414,210.33842314232697,85.31317638620516,0.0315178275359146,-0.0516527413906094,90.0,0.0,1.0070598255886117e-05,0.094,287.416918970512,130.18456781198535,0.0202649060355714,-0.0412843548751461,90.0,0.0,1.7617196441636938e-05,0.10141,1.04,0.94,87.09891764353088
1244.0,54.00000000000006,45.15404603901749,-0.0201576091950192,-0.0266631797597443,90.0,0.0,7.039273581058247e-06,0.07414,214.07390851739063,85.31098850399354,0.0074179209788659,0.0045263160722986,90.0,0.0,1.2836631062207495e-05,0.094,290.24749469579973,130.18631571769978,0.0010449100134646,0.0054077042185517,90.0,0.0,2.290681646121753e-05,0.10141,1.04,0.94,87.30003322590613
1245.0,53.99999999999994,45.15380637498705,-0.0232990237270522,-0.0474477549414659,90.0,0.0,1.3351651185807249e-05,0.07414,211.3471443642472,85.31404135422453,0.0291467654229879,-0.0224843828072172,90.0,0.0,1.0452910956367843e-05,0.094,288.1695667713055,130.18449521682874,0.0177091562567774,-0.0183981367029403,90.0,0.0,1.7064078568290015e-05,0.10141,1.04,0.94,87.24759286539509
1246.0,53.99999999999994,45.15414128105839,-0.0243440999376313,-0.0475529910163664,90.0,0.0,1.168537300179707e-05,0.07414,214.55558927988008,85.31416662828099,0.0014391102191325,-1.478469599581686e-05,90.0,0.0,1.135023269126932e-05,0.094,290.96593693247223,130.1842801872982,-0.0068055756646009,0.0015651197344525,90.0,0.0,1.6814357892967207e-05,0.10141,1.04,0.94,87.23392392415509
1247.0,53.99999999999994,45.15410793447125,-0.0143169932423182,-0.0259255924082761,90.0,0.0,2.3093744734827264e-05,0.07414,214.64262097896597,85.31073620132473,0.0060509316891828,-0.0071817050247896,90.0,0.0,1.5555849218296655e-05,0.094,290.6189521378863,130.18672800443585,-1.0268980443401722e-05,-0.0033195569621532,90.0,0.0,2.3556276081892383e-05,0.10141,1.04,0.94,87.3865616895002
1248.0,53.99999999999994,45.15359711280662,-0.0411801869137305,-0.0446787639786451,90.0,0.0,3.1123403812250555e-06,0.07414,212.40043287131743,85.30988258835926,0.010508483542041,0.0053980076791214,90.0,0.0,9.765276061682168e-06,0.094,288.7397124582541,130.1872631317538,0.0066619481210885,0.0042868775841974,90.0,0.0,2.09506915659248e-05,0.10141,1.04,0.94,86.98434179709356
1249.0,54.0,45.15403224439466,-0.0132300439664828,-0.0141364892431814,90.0,0.0,1.5419683523265446e-05,0.07414,214.91833654671785,85.31090346646394,0.0041198467908298,0.0016178721334654,90.0,0.0,1.8646715990286056e-05,0.094,290.9629321639753,130.18625678709662,-0.0027121732159861,0.0051526130077882,90.0,0.0,3.117241001989734e-05,0.10141,1.04,0.94,87.40431156885089
1250.0,54.00000000000006,45.15340781783216,-0.0338196354066117,-0.0516801621452523,90.0,0.0,5.403400671550711e-06,0.07414,208.88803588943412,85.3157358887264,0.0447826145032484,-0.0159994437206468,90.0,0.0,9.170980901997394e-06,0.094,286.396448778915,130.18360407301975,0.0293177341589532,-0.0129169867352844,90.0,0.0,1.2304509570693615e-05,0.10141,1.04,0.94,87.09044539761584
1251.0,54.00000000000006,45.15406117365435,-0.0167028436457308,-0.0334228242460594,90.0,0.0,1.0055518093736443e-05,0.07414,213.6944159514813,85.30993701741541,0.0126722901631226,-0.001588276567353,90.0,0.0,1.2236630995099786e-05,0.094,289.74123148430374,130.18752645922103,0.0067484403644567,-0.0008371505065671,90.0,0.0,2.1937960593609258e-05,0.10141,1.04,0.94,87.35087744271615
1252.0,54.0,45.15407872692979,-0.015368364471096,-0.0242044079855724,90.0,0.0,9.959189045828654e-07,0.07414,213.0853965579796,85.30974366629208,0.0187523990654397,0.0158615894031,90.0,0.0,1.259941165787437e-05,0.094,289.163173717145,130.1891459571633,0.0124324134599022,0.0130622773926897,90.0,0.0,2.075924899277989e-05,0.10141,1.04,0.94,87.37130685440744
1253.0,54.00000000000006,45.15370759465885,-0.010996357818174,-0.0215295768535636,90.0,0.0,4.3338621643209405e-06,0.07414,210.9169003774087,85.31234316771415,0.0404334130281135,0.0102928813582831,90.0,0.0,1.3460342521463656e-05,0.094,287.4564440478526,130.18680571764563,0.0289137471524648,0.0100457246670301,90.0,0.0,2.105031679150636e-05,0.10141,1.04,0.94,87.43512352422317
1254.0,54.0,45.15389123602492,-0.0198344280353086,-0.0237339044402166,90.0,0.0,1.80345372754752e-05,0.07414,213.1461958209175,85.31322940665363,0.0161412039980389,-0.0016739049331558,90.0,0.0,1.3823796255896248e-05,0.094,289.5332963977965,130.186335038836,0.0074866960053154,-0.0001115122512138,90.0,0.0,1.839162623310629e-05,0.10141,1.04,0.94,87.3052136246937
1255.0,54.00000000000006,45.15394896366748,-0.0265370635297166,-0.0423696812202258,90.0,0.0,8.654799437120319e-06,0.07414,214.08827078555183,85.31039000870584,0.0037918653970069,-0.001353770643409,90.0,0.0,1.1004684255746727e-05,0.094,290.1926119423601,130.18578857757305,-0.0008359433872457,0.0004295886362833,90.0,0.0,2.519733844428665e-05,0.10141,1.04,0.94,87.2023897371933
1256.0,53.99999999999994,45.15388670734634,-0.0175468731938517,-0.0173796748066935,90.0,0.0,9.914849922511216e-06,0.07414,214.0698054736548,85.31116399669446,0.0090163400213605,-0.0034130570322594,90.0,0.0,1.5146443745396326e-05,0.094,290.1957303462096,130.18559553666933,0.0024217279793668,0.0008052700887846,90.0,0.0,3.071484482839026e-05,0.10141,1.04,0.94,87.3401868908885
1257.0,53.99999999999994,45.15406340591136,-0.015199378584822,-0.0421497548670412,90.0,0.0,6.677346415412674e-06,0.07414,213.47864642217624,85.31106219842292,0.0152036093057422,-0.0147386541716452,90.0,0.0,1.229818726420802e-05,0.094,289.5535904796581,130.1855986744582,0.008724982611607,-0.0092896942301242,90.0,0.0,2.534517937484061e-05,0.10141,1.04,0.94,87.3705551130292
1258.0,54.00000000000006,45.15381539567605,-0.0319094394393148,-0.0358143909313013,90.0,0.0,6.275780036769763e-06,0.07414,214.5965677511533,85.30920053976132,-0.0035844373842183,0.0004374213873031,90.0,0.0,1.1771846883356289e-05,0.094,290.6498164433789,130.18761905558551,-0.0066062930791071,0.0011214184019029,90.0,0.0,2.5631356285548592e-05,0.10141,1.04,0.94,87.12585393586609
1259.0,54.0,45.153809168940334,-0.0338601830678872,-0.0417061337557136,90.0,0.0,5.089916130720301e-06,0.07414,213.2162759730205,85.31516862166684,0.0076981347910184,-0.0112766449069457,90.0,0.0,1.1268780170349467e-05,0.094,289.98735178936977,130.18325587806245,-0.001750195915621,-0.0064124222283346,90.0,0.0,1.552234562284918e-05,0.10141,1.04,0.94,87.09293568020223
